dataset,video_path,subject,camera,scenario,activity,source_label,label,start_s,end_s,split,pose_path,pose_cache_hit,pose_cache_version
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,63.30533333333333,88.96180333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_72e336c8b8888b9fb994.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,lying,6,0,91.53233333333334,93.92847333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_69abae3ef8516ed293fc.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,lying,6,0,92.23233333333334,94.62847333333332,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_ca18d3c89836e9d16288.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,stand_up,7,0,93.92833333333331,101.82430333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_27dc97fcb8685296b70f.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,stand_up,7,0,94.62833333333332,102.52430333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_2f871613196b39a6cdf3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,lie_down,5,0,106.63633333333334,109.51333333333334,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_7c4d5689ec5b3ab9f618.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,lie_down,5,0,107.33633333333334,110.21333333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3aa0d8649ac8f51df799.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,stand_up,7,0,113.63633333333334,119.92847333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b224d47676603daa722b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,stand_up,7,0,114.33633333333334,120.62847333333332,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_2cb355e4eff3efaf4592.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,sit_down,3,0,140.32433333333333,143.40533333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a4fade4d8163c36391c6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,sit_down,3,0,141.02433333333337,144.10533333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_f5d58b5557f2d60353ad.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,sitting,4,0,143.44133333333332,149.29847333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_dead7dcec980241a3199.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,sitting,4,0,144.14133333333334,149.99847333333335,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a7c817895d1836376647.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,stand_up,7,0,149.30533333333332,151.82430333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_acef4625192c0209abd4.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,stand_up,7,0,150.00533333333334,152.52430333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_9bc220415b5e84bd3680.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,walk,0,0,10.014666666666669,31.674666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_e9c1494ff45edb48bbdc.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,walk,0,0,10.148,31.808,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_bf26b0d0fc820856827f.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,31.70666666666667,43.03866666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_e0f3d408caa99d4891ca.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,31.840000000000003,43.172,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_8b48a5fd874c285ca1d0.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,43.074666666666666,47.53866666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_761e9825f4bd8fe07946.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,43.208,47.672,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a63bf4888256fe9f245a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,47.574666666666666,57.53866666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_de8b0fb658c15dfdc361.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,47.708,57.672,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_291d979461beb2eccaf5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,57.574666666666666,62.00666666666667,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_e277712548848ad65cd5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,57.708,62.14,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_0c1a77c2051f44111a72.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,62.03866666666666,82.20666666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_fefc3157df8cc1f61701.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,62.172,82.34,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_12757bf4aa5ae607d42c.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,82.23866666666666,85.43866666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_935088d521da60fb8b11.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,82.372,85.572,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d36210cc5a919fb06ff2.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,85.47466666666666,100.53866666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3fd11503f2f9e3bc22a8.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,85.608,100.672,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_aa9792f91b10f010b396.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,100.57466666666666,103.37466666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_fc92a75a42bf287d3978.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,100.708,103.508,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_e1fd74406261ee15780b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,walk,0,0,103.40666666666668,107.30666666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_8548d8b58584d14712d5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,walk,0,0,103.54,107.44,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_4c4917cb0a964ce2cf56.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,walk,0,0,107.33866666666664,110.97466666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d27ecd36aeac737d80c8.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,walk,0,0,107.472,111.108,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_fc4ff1b8aebe838a2196.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,other,9,0,111.00666666666666,117.77013666666666,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_33c5e86f721374e4c7ff.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,other,9,0,111.14,117.90347,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_6232fb6fe3f67fb56114.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute21_cam1_0_14.637_19.082_1_1_mcfd.avi,1,1,21,fallen,2,1,32.014,36.99097,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_360d07c59d0b246f4d1d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute21_cam3_0_14.703_19.149_1_3_mcfd.avi,1,3,21,fallen,2,1,32.080666666666666,37.05763666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b0db337f76a9a389bcb7.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute21_cam1_0_14.637_19.082_1_1_mcfd.avi,1,1,21,stand_up,7,0,36.991,40.53264,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_63ce63f09398794ba7e6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute21_cam3_0_14.703_19.149_1_3_mcfd.avi,1,3,21,stand_up,7,0,37.05766666666667,40.59930666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_99786f291f488371e60b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute21_cam1_0_14.637_19.082_1_1_mcfd.avi,1,1,21,walk,0,0,40.533,41.067,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b3e93b707c009a440f52.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute21_cam3_0_14.703_19.149_1_3_mcfd.avi,1,3,21,walk,0,0,40.59966666666667,41.13366666666667,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3691eb1678cca897bbfe.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute22_cam1_0_10.085_19.329_1_1_mcfd.avi,1,1,22,fallen,2,1,27.409333333333333,30.79733333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_255b26bcc65658822814.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute22_cam3_0_11.785_21.029_1_3_mcfd.avi,1,3,22,fallen,2,1,29.10933333333333,32.49733333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_ca81a97f5ae6ee687081.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute22_cam1_0_10.085_19.329_1_1_mcfd.avi,1,1,22,stand_up,7,0,30.79733333333333,36.26180333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_179ba06ef96e70c8c1dc.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute22_cam3_0_11.785_21.029_1_3_mcfd.avi,1,3,22,stand_up,7,0,32.49733333333333,37.96180333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_faf94dbb52f0985982c5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute22_cam1_0_10.085_19.329_1_1_mcfd.avi,1,1,22,walk,0,0,36.26133333333333,36.73333333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_479ee96b7b0d1bee9585.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute22_cam3_0_11.785_21.029_1_3_mcfd.avi,1,3,22,walk,0,0,37.96133333333333,38.43333333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_cc8494c94ba2cc4911b1.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,other,9,0,21.57433333333333,24.345143333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d73967d82c2d0b34fae5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,other,9,0,22.27433333333333,25.04514333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_7b7482c4a0c3a196ceec.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,12.393333333333333,18.37333333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_b85be5b6c94b01869d9e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,13.093333333333334,19.07333333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a20709e3ab62aa1c38f9.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,standing,8,0,18.39333333333333,18.993333333333336,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_3548c0a3cb8fbf5fb266.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,standing,8,0,19.093333333333334,19.69333333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_ff1d00971e9a6304860e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,24.345333333333333,50.51180333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_045360a2a4f5a65c5391.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,25.04533333333333,51.21180333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_8dfab5c28d0d49148f33.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,fall,1,1,50.51133333333333,51.94133333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_5ef58427604579902087.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,fall,1,1,51.21133333333333,52.64133333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_dadfd6cfdcacdeb94928.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,55.345333333333336,57.76180333333333,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d486044769baf986a816.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,56.04533333333333,58.46180333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_90139ae7760f20aab463.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,other,9,0,57.76133333333333,62.57333333333334,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_924c84c8b570b1d2368d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,other,9,0,58.46133333333333,63.27333333333333,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_a73b759b3176aed25f49.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,lie_down,5,0,88.26133333333334,91.53264333333334,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_07bac98d8a58a49a9c70.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,lie_down,5,0,88.96133333333334,92.23264333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_1815b83de30f59d415ff.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,101.82433333333331,105.88680333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_1ff86976a0ffc1cdf0a6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,102.52433333333332,106.58680333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_d779f621999b1d440c60.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,sit_down,3,0,105.88633333333334,106.63680333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_4d6e6fc022a76c2a9ff6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,sit_down,3,0,106.58633333333334,107.33680333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_43dca91673c460884e16.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,lying,6,0,109.51333333333334,113.63680333333332,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_93ecdfe9e68e7673bbdf.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,lying,6,0,110.21333333333334,114.33680333333334,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/MCFD_4fb91b04b041106100a2.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
